timestamp,posx,posy,posz,ox,oy,oz, ow
1581236381.218132806,0.719583,0.000430247,0.686418,-0.000175322,0.707016,0.000241434,0.707197
1581236381.224606062,0.71949,0.000426529,0.686397,-0.000182338,0.707022,0.000225378,0.707191
1581236381.231317210,0.719369,0.000425726,0.686378,-0.000187257,0.707026,0.000210853,0.707188
1581236381.237631708,0.719231,0.000428298,0.686369,-0.000184416,0.707023,0.000205461,0.70719
1581236381.244235635,0.719099,0.000431275,0.68637,-0.000181813,0.70702,0.000205203,0.707194
1581236381.250753800,0.718932,0.000429936,0.686375,-0.000174512,0.70702,0.000211553,0.707194
1581236381.294677540,0.717748,0.000432043,0.686501,-0.000263417,0.707009,0.000181301,0.707205
1581236381.301193989,0.71755,0.000433033,0.686528,-0.000270419,0.707001,0.000179283,0.707212
1581236381.307622150,0.717381,0.000434636,0.686553,-0.000281692,0.706989,0.000167871,0.707224
1581236381.314323385,0.717187,0.000437081,0.686576,-0.000276129,0.706977,0.000168367,0.707237
1581236381.320652911,0.716996,0.000441808,0.686598,-0.000278168,0.706963,0.000163012,0.70725
1581236381.327371505,0.716834,0.00044703,0.686614,-0.000277721,0.706952,0.000161489,0.707261
1581236381.333708628,0.71665,0.000453258,0.686624,-0.000286147,0.706944,0.000152241,0.707269
1581236381.340257798,0.716497,0.0004575,0.686632,-0.000278516,0.706938,0.000158615,0.707276
1581236381.381429148,0.715483,0.000471743,0.686645,-0.000283066,0.706955,0.000204257,0.707258
1581236381.387659116,0.715312,0.000467555,0.686645,-0.000283004,0.706955,0.000200215,0.707259
1581236381.394472392,0.715163,0.000464607,0.686646,-0.000272789,0.706951,0.000201447,0.707263
1581236381.442701662,0.714994,0.000461204,0.686634,-0.000268162,0.706951,0.000195855,0.707263
1581236381.446383184,0.713896,0.000465853,0.686608,-0.000251432,0.70696,0.000218143,0.707253
1581236381.452717787,0.713725,0.000467362,0.686607,-0.000258925,0.706966,0.000222605,0.707247
1581236381.459435160,0.713575,0.000467074,0.686609,-0.000273839,0.706969,0.000213144,0.707244
1581236381.466210266,0.713401,0.000465008,0.68661,-0.000275794,0.70697,0.000211823,0.707244
1581236381.474466478,0.713228,0.000460079,0.686608,-0.000287083,0.706968,0.000193818,0.707246
1581236381.481214376,0.713056,0.000455507,0.686604,-0.000286113,0.706963,0.000184253,0.70725
1581236381.488155157,0.712881,0.00044885,0.686611,-0.00028054,0.70695,0.000172724,0.707263
1581236381.494414323,0.712706,0.000443415,0.686616,-0.000268295,0.706943,0.000172408,0.707271
1581236381.501164640,0.71253,0.000440721,0.686618,-0.000264492,0.706937,0.00016772,0.707277
1581236381.507521137,0.712382,0.000439563,0.686615,-0.00025901,0.706936,0.000168782,0.707277
1581236381.514142794,0.712207,0.000443034,0.686614,-0.000255967,0.706939,0.000178134,0.707274
1581236381.558720520,0.711111,0.000469581,0.686603,-0.000255604,0.706963,0.000226107,0.707251
1581236381.565502166,0.710937,0.000467525,0.6866,-0.000250346,0.706959,0.00022237,0.707255
1581236381.573242702,0.710763,0.00046101,0.686598,-0.000250367,0.706954,0.000207726,0.70726
1581236381.579604685,0.710588,0.000455102,0.686602,-0.000256244,0.706945,0.000189926,0.707268
1581236381.586391056,0.710413,0.000450292,0.686602,-0.00025749,0.706944,0.000182634,0.707269
1581236381.592592800,0.710239,0.000445781,0.686593,-0.000261723,0.706952,0.000176744,0.707261
1581236381.599611714,0.710091,0.00044255,0.686593,-0.000256771,0.706954,0.000180282,0.707259
1581236381.606191950,0.709916,0.000440434,0.68659,-0.000271642,0.706962,0.000170935,0.707252
1581236381.645738648,0.708917,0.000422115,0.686579,-0.000282022,0.706969,0.000145627,0.707245
1581236381.652373512,0.708765,0.000417018,0.686579,-0.000279349,0.706966,0.000139359,0.707248
1581236381.658662069,0.708592,0.0004118,0.686578,-0.000274904,0.706961,0.000134223,0.707252
1581236381.706497596,0.708444,0.00040588,0.686577,-0.000268923,0.706958,0.000129956,0.707256
1581236381.709501174,0.707335,0.000421409,0.68658,-0.00023135,0.706982,0.000202468,0.707232
