timestamp,posx,posy,posz,ox,oy,oz, ow
1581235235.609744246,0.719895,0.000472286,0.686528,-0.000199692,0.707053,0.000294534,0.70716
1581235235.616098042,0.71988,0.000467186,0.686501,-0.000173069,0.707062,0.000323852,0.707151
1581235235.661768904,0.719368,0.000431427,0.686348,-0.000153095,0.707097,0.000285552,0.707116
1581235235.668210845,0.719226,0.000437021,0.686339,-0.000157238,0.707097,0.000280484,0.707117
1581235235.674968932,0.719065,0.000434549,0.686349,-0.000154595,0.707085,0.000269632,0.707128
1581235235.681146940,0.718916,0.000428542,0.686361,-0.000144465,0.707074,0.000265461,0.707139
1581235235.688026920,0.718734,0.00042471,0.68638,-0.000150247,0.707061,0.000250411,0.707153
1581235235.694788479,0.718542,0.000423246,0.686403,-0.000160469,0.707048,0.000237064,0.707166
1581235235.701960706,0.718344,0.000425094,0.686429,-0.000176426,0.707043,0.000229911,0.707171
1581235235.708744638,0.718144,0.000426052,0.686462,-0.000188344,0.707033,0.000226217,0.70718
1581235235.715023316,0.717975,0.000426934,0.686481,-0.000203167,0.70703,0.000218903,0.707183
1581235235.722761995,0.717749,0.00042735,0.68651,-0.000215311,0.707025,0.00021466,0.707189
1581235235.729055392,0.717579,0.000427338,0.686534,-0.000219312,0.707019,0.000213396,0.707195
1581235235.772891737,0.717354,0.00042909,0.686567,-0.000223992,0.707003,0.00020788,0.70721
1581235235.779898804,0.716228,0.000462412,0.686627,-0.000242214,0.706969,0.000196547,0.707244
1581235235.785998576,0.716076,0.00046814,0.686635,-0.000245243,0.706971,0.000207107,0.707243
1581235235.792853659,0.715899,0.000471606,0.686645,-0.000248077,0.706974,0.000218822,0.707239
1581235235.800716819,0.715704,0.000471594,0.686641,-0.000242484,0.706986,0.000236769,0.707228
1581235235.807035324,0.71556,0.000470065,0.686631,-0.000246981,0.706995,0.000239055,0.707218
1581235235.847064977,0.714596,0.000459754,0.686585,-0.000210381,0.707003,0.000253865,0.707211
1581235235.853059355,0.714448,0.000459493,0.686587,-0.000204403,0.706997,0.000253368,0.707217
1581235235.859790275,0.714272,0.000461155,0.686595,-0.000216348,0.70699,0.000240362,0.707224
1581235235.866088267,0.714125,0.000462311,0.686587,-0.000221921,0.706997,0.000239213,0.707217
1581235235.873088803,0.713955,0.000462058,0.686576,-0.000226846,0.707005,0.000239157,0.707208
1581235235.880012734,0.713786,0.00046252,0.686569,-0.000240274,0.707015,0.000235777,0.707199
1581235235.924074465,0.712701,0.000438529,0.686549,-0.000267096,0.707018,0.00018151,0.707196
1581235235.930274873,0.712552,0.000436814,0.686547,-0.000258916,0.707015,0.000183474,0.707198
1581235235.936864683,0.712379,0.000435397,0.686542,-0.000259973,0.707012,0.000175621,0.707201
1581235235.943229443,0.712206,0.000439024,0.686542,-0.000258401,0.707012,0.000180873,0.707201
1581235235.950073256,0.712056,0.000442979,0.686541,-0.000259082,0.707015,0.000186874,0.707198
1581235235.956740352,0.711883,0.000449966,0.686536,-0.00026274,0.707024,0.000197919,0.70719
1581235235.962988419,0.711734,0.000454978,0.686533,-0.000271025,0.707031,0.000202082,0.707182
1581235235.969996842,0.711561,0.00046009,0.686523,-0.00026888,0.707043,0.000216792,0.70717
1581235235.976708869,0.711412,0.000463357,0.686518,-0.000267006,0.707051,0.000226979,0.707163
1581235235.982915634,0.711237,0.000466462,0.686519,-0.000258956,0.70705,0.0002386,0.707163
1581235235.989662853,0.711089,0.000465605,0.686518,-0.00025371,0.707048,0.000240868,0.707165
1581235236.037977733,0.710916,0.000462419,0.686514,-0.00024071,0.707046,0.000245698,0.707167
1581235236.039900032,0.709847,0.000435023,0.686495,-0.000209844,0.707052,0.000244249,0.707161
1581235236.046120419,0.709671,0.000433595,0.686495,-0.000207131,0.707059,0.00025249,0.707155
1581235236.052848313,0.709498,0.000432374,0.686487,-0.000215425,0.707067,0.000249146,0.707146
1581235236.059303726,0.70935,0.000429777,0.686479,-0.000208755,0.707074,0.000256321,0.707139
1581235236.065892493,0.709177,0.000424984,0.686474,-0.000213653,0.707076,0.000247652,0.707137
1581235236.072208661,0.709026,0.000420259,0.68648,-0.000210105,0.707069,0.000242677,0.707144
1581235236.078971266,0.708849,0.000414175,0.686485,-0.000195741,0.707062,0.000244183,0.707152
1581235236.119996434,0.707823,0.000397746,0.686487,-0.000181061,0.707058,0.00023543,0.707155
1581235236.126195639,0.707675,0.000402134,0.68648,-0.00018268,0.707067,0.000243101,0.707147
1581235236.132821327,0.7075,0.000409715,0.686478,-0.000176864,0.707072,0.000260111,0.707142
1581235236.139145083,0.707346,0.000417219,0.686482,-0.00017528,0.707073,0.000270453,0.707141
1581235236.182990845,0.706269,0.000466413,0.686482,-0.000218503,0.707054,0.000257696,0.707159
1581235236.189887309,0.706071,0.000469294,0.686473,-0.000231015,0.70706,0.00025018,0.707153
1581235236.196150313,0.705922,0.000469918,0.686473,-0.000237903,0.707061,0.000247129,0.707152
1581235236.202793876,0.705745,0.000471668,0.686478,-0.000250516,0.707065,0.000245014,0.707148
1581235236.209078815,0.705593,0.000472814,0.686473,-0.000265304,0.707072,0.000236282,0.707141
1581235236.216024866,0.705418,0.00047205,0.686468,-0.0002595,0.707079,0.000243579,0.707135
1581235236.222196114,0.70527,0.000470111,0.686463,-0.00025502,0.707083,0.000246504,0.707131
1581235236.229905112,0.705094,0.000469488,0.686463,-0.000245495,0.707081,0.000251382,0.707132
1581235236.269131995,0.70407,0.000445464,0.686459,-0.000190809,0.707064,0.000255507,0.707149
1581235236.275129967,0.703919,0.00044213,0.686456,-0.000188389,0.707069,0.000256016,0.707145
1581235236.281774511,0.703746,0.000436895,0.686451,-0.000177273,0.707075,0.00026452,0.707139
1581235236.288063105,0.703596,0.000434035,0.686449,-0.000174177,0.70708,0.000269292,0.707133
1581235236.334879117,0.702521,0.00042854,0.686452,-0.000164683,0.707074,0.00026745,0.707139
1581235236.338179004,0.702347,0.000435457,0.686447,-0.000173049,0.707076,0.000264459,0.707137
1581235236.344954613,0.702196,0.000440298,0.686452,-0.000170871,0.70707,0.000266563,0.707144
1581235236.351119300,0.702019,0.000448658,0.686453,-0.000177614,0.70707,0.000268347,0.707144
1581235236.357876373,0.701867,0.000456145,0.686452,-0.000197335,0.707074,0.000260647,0.70714
1581235236.364067889,0.701716,0.000462547,0.686449,-0.000203755,0.707079,0.000264684,0.707134
1581235236.370838147,0.701543,0.00046637,0.68644,-0.000212745,0.707089,0.000265557,0.707125
1581235236.377785922,0.701394,0.000467584,0.686437,-0.000222644,0.707093,0.000260165,0.70712
1581235236.384015278,0.701218,0.00046646,0.68644,-0.000222675,0.707095,0.000262729,0.707119
1581235236.390648673,0.70104,0.000464033,0.686445,-0.000232108,0.707094,0.000253203,0.70712
1581235236.396945832,0.700888,0.000458344,0.686446,-0.000227205,0.70709,0.000249607,0.707123
1581235236.439736644,0.70074,0.000452744,0.686445,-0.000215383,0.707086,0.000250287,0.707128
1581235236.446086441,0.699665,0.000419424,0.686493,-0.000190328,0.707045,0.000230863,0.707169
1581235236.452734593,0.699484,0.000418508,0.6865,-0.00019484,0.70705,0.000234148,0.707164
1581235236.458952160,0.699333,0.000417437,0.686503,-0.000202728,0.707054,0.000232228,0.70716
1581235236.500986575,0.698281,0.000414506,0.686518,-0.000188944,0.707038,0.000232542,0.707175
1581235236.507260578,0.698132,0.000417357,0.686523,-0.000179514,0.70703,0.000238791,0.707183
1581235236.513852993,0.697956,0.000425759,0.686527,-0.000190162,0.707024,0.000232617,0.707189
