timestamp,x,y,z,a,b,c
1581252794.576090327,0.000323691,-6.96221e-05,-1.87664e-15,-nan,-nan,-nan
1581252794.582907403,0.00031795,-5.93483e-05,-1.30026e-15,-nan,-nan,-nan
1581252794.588968039,0.000363624,-6.54472e-05,-1.43384e-15,-nan,-nan,-nan
1581252794.595815040,0.000288609,-5.7216e-05,-1.33184e-15,-nan,-nan,-nan
1581252794.608673719,0.000255986,-6.01325e-05,-1.79633e-15,-nan,-nan,-nan
1581252794.647011693,0.000937033,-0.000215532,1.1806e-15,-nan,-nan,-nan
1581252794.685952741,-0.00440252,-0.00158776,-4.2336e-14,-nan,-nan,-nan
1581252794.692723135,-0.0110819,-0.00213176,-6.41066e-14,-nan,-nan,-nan
1581252794.698836674,-0.0128925,-0.00226072,-7.44259e-14,-nan,-nan,-nan
1581252794.704962396,-0.0159123,-0.0024212,-8.87111e-14,-nan,-nan,-nan
1581252794.712090635,-0.0204679,-0.00310912,-1.18112e-13,-nan,-nan,-nan
1581252794.718629192,-0.0188337,-0.00283055,-1.05404e-13,-nan,-nan,-nan
1581252794.724748501,-0.0176842,-0.00263897,-9.69038e-14,-nan,-nan,-nan
1581252794.730975535,-0.0198768,-0.00278599,-1.06755e-13,-nan,-nan,-nan
1581252794.737108170,-0.0248104,-0.00335919,-1.31516e-13,-nan,-nan,-nan
1581252794.743699744,-0.0197152,-0.00260401,-9.70347e-14,-nan,-nan,-nan
1581252794.787196712,-0.0199386,-0.00235262,-7.60726e-14,-nan,-nan,-nan
1581252794.793685092,-0.017637,-0.00257103,-8.68789e-14,-nan,-nan,-nan
1581252794.800025844,-0.0175143,-0.00264499,-9.1825e-14,-nan,-nan,-nan
1581252794.807759640,-0.0150648,-0.00262299,-9.27028e-14,-nan,-nan,-nan
1581252794.813860665,-0.0183471,-0.00331663,-1.13786e-13,-nan,-nan,-nan
1581252794.820117353,-0.0167951,-0.00295533,-1.00772e-13,-nan,-nan,-nan
1581252794.826673875,-0.0167101,-0.00259422,-9.1535e-14,-nan,-nan,-nan
1581252794.832961729,-0.0195181,-0.00317944,-1.13707e-13,-nan,-nan,-nan
1581252794.839487504,-0.0144043,-0.00226574,-7.04212e-14,-nan,-nan,-nan
1581252794.845603884,-0.0160168,-0.00225877,-6.84033e-14,-nan,-nan,-nan
1581252794.851929717,-0.0182196,-0.00255816,-7.6614e-14,-nan,-nan,-nan
1581252794.897151504,-0.0156198,-0.00244495,-7.91366e-14,-nan,-nan,-nan
1581252794.903661108,-0.0178375,-0.00325633,-1.17826e-13,-nan,-nan,-nan
1581252794.943962707,-0.0165874,-0.00267958,-9.01692e-14,-nan,-nan,-nan
1581252794.949827057,-0.0166066,-0.0020813,-5.75101e-14,-nan,-nan,-nan
1581252794.956077902,-0.0190428,-0.00244271,-7.05889e-14,-nan,-nan,-nan
1581252794.962769495,-0.0145306,-0.00214163,-6.51555e-14,-nan,-nan,-nan
1581252794.968856575,-0.0162201,-0.00242239,-7.62945e-14,-nan,-nan,-nan
1581252794.974974347,-0.0157234,-0.00247,-7.90287e-14,-nan,-nan,-nan
1581252794.981009252,-0.0169679,-0.00268979,-9.3792e-14,-nan,-nan,-nan
1581252794.987499812,-0.0188152,-0.00330523,-1.17481e-13,-nan,-nan,-nan
1581252794.993766263,-0.0144768,-0.00275027,-9.76606e-14,-nan,-nan,-nan
1581252794.999794885,-0.016005,-0.00303304,-1.11958e-13,-nan,-nan,-nan
1581252795.044826968,-0.0166069,-0.00244417,-7.83121e-14,-nan,-nan,-nan
1581252795.051137376,-0.0178429,-0.00238427,-7.17505e-14,-nan,-nan,-nan
1581252795.057721014,-0.0156969,-0.00234955,-7.23563e-14,-nan,-nan,-nan
1581252795.063961101,-0.0141746,-0.0024304,-7.97986e-14,-nan,-nan,-nan
1581252795.070177398,-0.0185741,-0.00331919,-1.19476e-13,-nan,-nan,-nan
1581252795.076827692,-0.0161293,-0.00285427,-1.04291e-13,-nan,-nan,-nan
1581252795.083217786,-0.0191924,-0.00339303,-1.24935e-13,-nan,-nan,-nan
1581252795.089723671,-0.0140498,-0.00274178,-1.0161e-13,-nan,-nan,-nan
1581252795.095850015,-0.0150405,-0.00292941,-1.04041e-13,-nan,-nan,-nan
1581252795.102053283,-0.0178943,-0.00315914,-1.1627e-13,-nan,-nan,-nan
1581252795.109639397,-0.0171131,-0.00254113,-8.99719e-14,-nan,-nan,-nan
1581252795.152368032,-0.0026887,-0.000382172,-1.15312e-14,-nan,-nan,-nan
1581252795.158953358,-0.10616,-0.0148061,-4.59927e-13,-nan,-nan,-nan
1581252795.164854184,-0.0160673,-0.00298543,-1.0867e-13,-nan,-nan,-nan
1581252795.171629766,-0.0188602,-0.00326385,-1.22583e-13,-nan,-nan,-nan
1581252795.177818141,-0.0149607,-0.0026181,-9.24063e-14,-nan,-nan,-nan
1581252795.184139686,-0.0177398,-0.00324794,-1.14462e-13,-nan,-nan,-nan
1581252795.190074387,-0.0164704,-0.00289318,-1.06341e-13,-nan,-nan,-nan
1581252795.196562979,-0.016533,-0.00278356,-9.97611e-14,-nan,-nan,-nan
1581252795.202712574,-0.0154583,-0.00236665,-7.9399e-14,-nan,-nan,-nan
1581252795.209950396,-0.016497,-0.00224529,-7.18683e-14,-nan,-nan,-nan
1581252795.216084450,-0.0187812,-0.0024949,-7.44986e-14,-nan,-nan,-nan
1581252795.222688212,-0.0157873,-0.00187968,-5.34066e-14,-nan,-nan,-nan
1581252795.299360471,-0.0167831,-0.00268082,-9.36537e-14,-nan,-nan,-nan
1581252795.306755176,-0.015536,-0.00210826,-6.09815e-14,-nan,-nan,-nan
1581252795.313003372,-0.0180564,-0.00214231,-6.15989e-14,-nan,-nan,-nan
1581252795.319599737,-0.0169499,-0.00195472,-5.73966e-14,-nan,-nan,-nan
1581252795.325710391,-0.0173642,-0.0019936,-5.80524e-14,-nan,-nan,-nan
1581252795.334164206,-0.0178138,-0.00221152,-6.1438e-14,-nan,-nan,-nan
1581252795.338104743,-0.016273,-0.0023065,-7.52164e-14,-nan,-nan,-nan
1581252795.344778868,-0.0161222,-0.00244054,-8.44988e-14,-nan,-nan,-nan
1581252795.350983595,-0.0197609,-0.00321364,-1.15473e-13,-nan,-nan,-nan
1581252795.357139309,-0.0155153,-0.00263789,-9.78857e-14,-nan,-nan,-nan
1581252795.363813145,-0.0158124,-0.00285387,-1.06755e-13,-nan,-nan,-nan
1581252795.407615005,-0.00248974,-0.000484153,-1.76961e-14,-nan,-nan,-nan
