timestamp,fx,fy,fz,tx,ty,tz
1581253770.848155666,-2.92808,3.54952,1.45728,2.19964,2.25823,0.236766
1581253770.855494336,-2.83461,3.4497,1.77833,2.16701,2.20722,0.239789
1581253770.862094224,-3.0295,3.34245,1.65063,2.14742,2.18792,0.238947
1581253770.868393322,-2.76453,2.98265,1.4503,2.04164,2.07487,0.245225
1581253770.875175967,-2.83846,2.86445,1.40167,2.05057,2.07266,0.241722
1581253770.881503402,-2.95661,2.99492,1.57892,2.09272,2.08949,0.238559
1581253770.888050794,-3.25429,3.35282,1.58647,2.19945,2.16249,0.232386
1581253770.894319543,-3.53093,3.54635,1.13579,2.26089,2.21667,0.226276
1581253770.901019422,-3.46603,3.62869,1.07604,2.27039,2.2006,0.226244
1581253770.940100479,-3.06969,3.74783,1.39123,2.3848,2.23575,0.234707
1581253770.946275973,-3.19946,3.8938,1.42393,2.42337,2.27011,0.233174
1581253770.991144199,-3.24714,3.81508,1.17047,2.40363,2.25052,0.242406
1581253770.997339997,-2.84691,3.4322,1.53243,2.27715,2.12995,0.25033
1581253771.003493490,-2.81633,3.46396,1.66155,2.29601,2.13458,0.244374
1581253771.010221253,-2.90961,3.55927,1.48357,2.33275,2.16452,0.242961
1581253771.016354318,-3.00362,3.6027,1.33235,2.32955,2.16185,0.242001
1581253771.022975298,-3.08477,3.64009,1.32984,2.3206,2.1479,0.241774
1581253771.029234015,-2.74479,3.50756,1.48929,2.254,2.06305,0.246369
1581253771.036085478,-2.53467,3.56433,1.64986,2.28936,2.0619,0.242147
1581253771.042199171,-2.72342,3.57307,1.69969,2.31158,2.09475,0.237998
1581253771.049121321,-3.05741,3.74498,1.71796,2.37015,2.15412,0.229356
1581253771.056368338,-3.00312,3.81211,1.73349,2.38247,2.14766,0.230948
1581253771.101426375,-3.09001,4.06884,1.64037,2.46894,2.20324,0.22665
1581253771.105499116,-3.12638,4.06429,1.23321,2.51869,2.22203,0.225035
1581253771.112221792,-3.06935,3.98058,1.42644,2.49591,2.19743,0.227602
1581253771.118892358,-2.87921,3.91076,1.80827,2.47751,2.16277,0.231991
1581253771.125081397,-3.00851,3.9566,1.85539,2.50864,2.18969,0.229361
1581253771.131373967,-3.07349,4.01911,1.85299,2.53785,2.2089,0.229399
1581253771.171161804,-3.28271,4.15045,1.47957,2.58515,2.22848,0.22476
1581253771.177346814,-3.25105,4.05075,1.55636,2.55426,2.20209,0.224512
1581253771.184014650,-3.08193,4.0923,1.77214,2.58,2.19641,0.219868
1581253771.190354996,-3.066,3.99338,1.65235,2.57154,2.18951,0.216545
1581253771.196543051,-3.28266,4.07813,1.46654,2.62134,2.23645,0.211027
1581253771.203089773,-3.4086,4.26885,1.31592,2.67241,2.269,0.205994
1581253771.246528287,-2.78906,4.31361,1.83392,2.65732,2.13943,0.216904
1581253771.254422161,-2.89551,4.35059,2.01352,2.67948,2.15597,0.216295
1581253771.261031238,-3.30078,4.54991,1.94755,2.7601,2.23597,0.212838
1581253771.267305238,-3.38922,4.59673,1.66091,2.77447,2.24845,0.213386
1581253771.274283694,-3.29267,4.57076,1.8242,2.74138,2.2117,0.217484
1581253771.280935294,-3.08739,4.49499,1.95173,2.70685,2.16575,0.220841
1581253771.287305944,-3.16675,4.55981,1.78784,2.75441,2.20212,0.218122
1581253771.293938109,-3.35092,4.71047,1.74518,2.82954,2.26203,0.212794
1581253771.300371021,-3.6111,4.62713,1.4504,2.81746,2.28164,0.211435
1581253771.307294219,-3.2651,4.60375,1.6239,2.80863,2.23602,0.212713
1581253771.313475366,-3.18076,4.61641,1.68588,2.82537,2.235,0.214979
1581253771.356349268,-3.30106,4.72863,1.77733,2.86592,2.26569,0.213757
1581253771.363100171,-3.37088,4.95685,1.71342,2.95003,2.27599,0.2147
1581253771.369112122,-3.42516,5.00952,1.63869,2.97936,2.29332,0.21192
1581253771.375394395,-3.17876,4.91084,1.82678,2.9268,2.23145,0.216907
1581253771.382566235,-3.38047,4.87809,1.81221,2.9181,2.24316,0.21684
1581253771.389389025,-3.43021,4.68936,1.66167,2.86672,2.21759,0.217059
1581253771.396160895,-3.31823,4.66375,1.75596,2.86476,2.20332,0.216832
1581253771.402334480,-3.48673,4.5711,1.63159,2.85179,2.21335,0.213478
1581253771.409085503,-3.30035,4.49239,1.63881,2.81867,2.17004,0.212428
1581253771.449258469,-3.48127,5.00492,2.06363,2.98365,2.22465,0.200719
1581253771.456985292,-3.26901,5.07613,1.99884,3.00485,2.20539,0.200964
1581253771.463247087,-3.16635,5.08748,2.23561,3.01584,2.19573,0.200434
1581253771.506258223,-3.54947,4.95557,1.75466,3.06873,2.25436,0.198537
1581253771.512527248,-3.66815,5.16802,1.7563,3.1163,2.28102,0.195905
1581253771.518981116,-3.73296,5.39876,1.89614,3.16812,2.30071,0.192516
1581253771.525225569,-3.43874,5.47397,2.04068,3.17549,2.26876,0.193498
1581253771.531378265,-3.37599,5.47935,2.19607,3.18072,2.26108,0.191975
1581253771.538135177,-3.5896,5.51513,2.18965,3.22349,2.30527,0.188423
1581253771.544357185,-3.48165,5.3162,2.01744,3.14591,2.25068,0.194528
1581253771.551031352,-3.26768,5.08865,2.19129,3.04758,2.1718,0.201984
1581253771.557336825,-3.25736,5.02171,2.14217,3.03766,2.16678,0.204057
1581253771.596416399,-3.32001,5.29126,2.00217,3.08169,2.16921,0.207789
1581253771.602672968,-3.43431,5.15136,1.913,3.06551,2.17676,0.207833
1581253771.612464685,-3.50547,5.0225,1.6602,3.03818,2.17321,0.209614
1581253771.652429352,-2.91072,4.96193,1.76646,2.99107,2.06862,0.204657
1581253771.660097478,-3.06682,5.11826,1.798,3.0573,2.11361,0.197954
1581253771.666391642,-3.2472,5.22835,1.73695,3.12123,2.16259,0.19161
1581253771.673075426,-3.24757,5.33388,1.67028,3.16928,2.18246,0.189088
1581253771.679360380,-3.11685,5.33439,1.69951,3.15858,2.16062,0.192619
1581253771.686316784,-3.03104,5.28619,1.90351,3.14007,2.13952,0.195235
1581253771.692438244,-3.18919,5.41169,1.78454,3.20233,2.18656,0.192223
1581253771.699025686,-3.38096,5.56494,1.48754,3.28255,2.24912,0.188754
1581253771.705233477,-3.46693,5.66813,1.6969,3.30685,2.26302,0.189479
1581253771.711490120,-3.59294,5.66773,1.57131,3.30639,2.27442,0.190131
