timestamp,x,y,z,a,b,c
1581136692.826164245,-0.000166142,-0.000402708,-5.58042e-15,-nan,-nan,-nan
1581136692.833135848,-0.000171173,-0.000451113,-5.5065e-15,-nan,-nan,-nan
1581136692.839781218,-0.000180671,-0.000438333,-6.14682e-15,-nan,-nan,-nan
1581136692.846363080,-0.00019199,-0.000440717,-6.75842e-15,-nan,-nan,-nan
1581136692.860040316,-0.00017373,-0.000453249,-5.55723e-15,-nan,-nan,-nan
1581136692.871172888,-0.000111506,-0.000275577,-3.66684e-15,-nan,-nan,-nan
1581136692.911022011,-0.00039067,-0.00088649,-1.07163e-14,-nan,-nan,-nan
1581136692.917843940,-0.0007863,-2.1122e-05,-1.95695e-14,-nan,-nan,-nan
1581136692.925331819,-0.000853933,0.00140964,-1.77469e-14,-nan,-nan,-nan
1581136692.932147400,-0.000913916,0.00204159,-1.68847e-14,-nan,-nan,-nan
1581136692.938370461,-0.00118977,0.0044787,-2.96281e-14,-nan,-nan,-nan
1581136692.945178499,-0.00190403,0.00620007,-7.22768e-14,-nan,-nan,-nan
1581136692.952099281,-0.00214313,0.00678883,-8.7986e-14,-nan,-nan,-nan
1581136692.958390268,-0.0024748,0.00911524,-1.03e-13,-nan,-nan,-nan
1581136692.965144025,-0.0021403,0.0114077,-1.02918e-13,-nan,-nan,-nan
1581136692.971839205,-0.00223407,0.0147504,-1.119e-13,-nan,-nan,-nan
1581136692.978365189,-0.00214816,0.0172857,-1.17713e-13,-nan,-nan,-nan
1581136693.023416402,-0.00151662,0.019765,-9.41124e-14,-nan,-nan,-nan
1581136693.030127202,-0.00263338,0.0243543,-1.62571e-13,-nan,-nan,-nan
1581136693.036874904,-0.00243207,0.0202826,-1.43001e-13,-nan,-nan,-nan
1581136693.043115154,-0.00242364,0.0184183,-1.41767e-13,-nan,-nan,-nan
1581136693.049985494,-0.00244401,0.0207653,-1.5188e-13,-nan,-nan,-nan
1581136693.056228576,-0.00246234,0.0201384,-1.44891e-13,-nan,-nan,-nan
1581136693.063026799,-0.00186,0.0168864,-1.05922e-13,-nan,-nan,-nan
1581136693.069415046,-0.00182679,0.0175852,-9.61904e-14,-nan,-nan,-nan
1581136693.076094786,-0.00145304,0.0155464,-7.43132e-14,-nan,-nan,-nan
1581136693.082359174,-0.00167263,0.0195013,-1.01764e-13,-nan,-nan,-nan
1581136693.089245770,-0.00171586,0.0180178,-9.79527e-14,-nan,-nan,-nan
1581136693.133044238,-0.000463512,0.00361528,-2.31272e-14,-nan,-nan,-nan
1581136693.140058253,-0.0131313,0.0854976,-6.48137e-13,-nan,-nan,-nan
1581136693.146376315,-0.00182143,0.0156842,-8.69465e-14,-nan,-nan,-nan
1581136693.153101209,-0.00181595,0.0182715,-9.5692e-14,-nan,-nan,-nan
1581136693.159968424,-0.00130597,0.0132823,-5.71261e-14,-nan,-nan,-nan
1581136693.166281803,-0.00162055,0.0161323,-7.5422e-14,-nan,-nan,-nan
1581136693.207820158,-0.000265362,0.00226961,-1.32077e-14,-nan,-nan,-nan
1581136693.214194213,-0.0157456,0.103651,-8.21362e-13,-nan,-nan,-nan
1581136693.221927378,-0.00198198,0.0146704,-1.03819e-13,-nan,-nan,-nan
1581136693.228358843,-0.00167355,0.0149267,-8.69865e-14,-nan,-nan,-nan
1581136693.234959087,-0.00186667,0.0181588,-9.49611e-14,-nan,-nan,-nan
1581136693.241350640,-0.00156265,0.0175985,-8.26908e-14,-nan,-nan,-nan
1581136693.284948429,-0.0019106,0.0160488,-1.00312e-13,-nan,-nan,-nan
1581136693.291821731,-0.00249021,0.0185546,-1.3141e-13,-nan,-nan,-nan
1581136693.298120909,-0.00196921,0.0158846,-1.05475e-13,-nan,-nan,-nan
1581136693.305005850,-0.00169214,0.0173123,-9.27967e-14,-nan,-nan,-nan
1581136693.311998002,-0.00163899,0.0166826,-8.45447e-14,-nan,-nan,-nan
