timestamp,ta1,ta2,ta3,ta4,ta5,ta6,ta7
1581138950.684391271,0.50154,52.317,-1.92497,-23.3483,1.30295,1.01761,-0.317732
1581138950.691241071,0.344648,52.5588,-2.02713,-23.4585,1.33641,1.01327,-0.311057
1581138950.697482996,0.066872,52.407,-2.17768,-23.5835,1.31264,0.988906,-0.311057
1581138950.704250668,-0.203188,52.2193,-2.31345,-23.4262,1.33201,0.972219,-0.307052
1581138950.751712847,-0.378084,51.9261,-2.39949,-23.4975,1.30912,0.966879,-0.320068
1581138950.755492116,0.259772,48.6108,-1.90211,-22.9369,1.27126,0.943516,-0.292033
1581138950.762411857,0.15432,48.6545,-1.9747,-23.2569,1.31264,0.998251,-0.298708
1581138950.768696401,0.100308,48.9143,-2.04326,-23.1157,1.28623,0.993245,-0.300043
1581138950.775641244,0.164608,48.6133,-2.04998,-22.7931,1.29415,0.966545,-0.31139
1581138950.782288811,0.298352,48.6339,-1.95588,-22.8778,1.28535,0.972552,-0.300043
1581138950.789097688,0.48868,49.1432,-1.81474,-23.2085,1.33905,0.998585,-0.302045
1581138950.795723262,0.532404,49.4338,-1.83759,-23.3913,1.30648,1.0096,-0.286025
1581138950.802341128,0.403804,49.1226,-1.9048,-23.1883,1.29855,0.999586,-0.275679
1581138950.809273626,0.367796,48.7728,-1.929,-23.0378,1.29591,0.984567,-0.266
1581138950.815726034,0.324072,48.3613,-1.91421,-22.8845,1.3056,1.00793,-0.264665
1581138950.822476330,0.162036,48.531,-1.96529,-23.0136,1.30648,0.994246,-0.254653
1581138950.867537626,0.241768,49.727,-2.05939,-23.3147,1.3681,0.99992,-0.261661
1581138950.874394253,0.190328,49.3052,-2.08896,-23.0861,1.32673,0.99725,-0.27134
1581138950.881160640,0.216048,48.9246,-1.9868,-22.9047,1.3549,1.00927,-0.254986
1581138950.887423229,0.264916,49.1123,-1.96664,-23.0109,1.35842,0.996583,-0.259325
1581138950.894380901,0.272632,49.4595,-2.01234,-23.4625,1.35402,1.02896,-0.264665
1581138950.900590291,0.344648,49.583,-2.00293,-23.4074,1.35314,1.03163,-0.284356
1581138950.907643942,0.444956,49.066,-1.929,-23.3335,1.36018,1.02161,-0.278683
1581138950.914251697,0.570984,48.9374,-1.82952,-23.0714,1.34873,1.01828,-0.30338
1581138950.921262224,0.537548,48.9374,-1.78382,-22.9746,1.34169,1.02328,-0.299709
1581138950.929320308,0.442384,48.7599,-1.88195,-22.941,1.31176,1.02161,-0.311057
1581138950.936129996,0.316356,48.8165,-1.98008,-23.023,1.34873,1.02595,-0.280018
1581138950.942589347,0.182612,48.5902,-2.03654,-23.0378,1.31616,1.02295,-0.297373
1581138950.986645289,0.277776,48.7137,-1.96798,-22.8321,1.29063,0.988239,-0.30338
1581138950.993689203,0.262344,48.8037,-2.03788,-23.0243,1.30736,1.01961,-0.29003
1581138951.033264376,0.275204,48.7265,-2.05267,-23.3873,1.31264,1.03463,-0.291365
1581138951.039671915,0.697012,48.2687,-1.79861,-23.1345,1.34081,1.02395,-0.298374
1581138951.046680550,0.588988,48.4796,-1.84162,-23.4074,1.33817,1.04965,-0.295036
1581138951.053506761,0.396088,48.315,-1.93975,-23.1802,1.32232,1.0403,-0.314394
1581138951.060196157,0.288064,48.0629,-2.04326,-22.8549,1.34345,0.998585,-0.318065
1581138951.066477733,0.21862,47.9832,-2.1145,-22.8254,1.3505,1.01461,-0.309054
