timestamp,ta1,ta2,ta3,ta4,ta5,ta6,ta7
1581136561.827153331,0.663576,51.8926,-2.00965,-23.2394,1.31616,1.067,-0.336755
1581136561.834186500,0.632712,52.6051,-1.99218,-23.5123,1.33553,1.07935,-0.332083
1581136561.840978502,0.483536,52.708,-2.03788,-23.6171,1.34169,1.07435,-0.329079
1581136561.848033815,0.2572,52.6128,-2.21398,-23.5808,1.33993,1.06066,-0.328412
1581136561.888184388,0.573556,49.0814,-1.92093,-23.148,1.30207,1.03363,-0.288695
1581136561.895125488,0.627568,49.0454,-1.88733,-23.1507,1.28975,1.02962,-0.29537
1581136561.901867592,0.483536,48.4179,-1.86851,-22.7071,1.28095,1.01928,-0.285691
1581136561.946252181,0.627568,49.5264,-1.88329,-23.2286,1.33905,1.04765,-0.287694
1581136561.953033390,0.59156,49.03,-1.98008,-23.2958,1.32408,1.06333,-0.279684
1581136561.959300257,0.545264,48.6185,-1.93572,-23.0606,1.32673,1.05332,-0.276346
1581136561.966289640,0.5144,48.4693,-1.89136,-22.6708,1.30824,1.03063,-0.273343
1581136561.973043347,0.354936,48.6082,-1.94916,-23.1897,1.34521,1.0907,-0.27134
1581136561.979910855,0.288064,48.9194,-2.07418,-23.3214,1.35666,1.066,-0.282354
1581136561.986180291,0.313784,48.8731,-2.07014,-23.0001,1.33377,1.04331,-0.275679
1581136561.993185759,0.378084,48.531,-1.94244,-22.7595,1.33993,1.03897,-0.286693
1581136561.999986457,0.465532,48.7548,-1.89808,-22.8966,1.34697,1.05032,-0.276013
1581136562.039179462,0.455244,49.2538,-2.00831,-23.2757,1.36018,1.03864,-0.277014
1581136562.045865101,0.478392,49.2435,-2.04595,-23.5163,1.36106,1.06667,-0.294369
1581136562.052303825,0.586416,49.3052,-1.95319,-23.4988,1.3725,1.03029,-0.299375
1581136562.096027222,0.393516,48.5696,-1.96798,-22.9074,1.33289,1.01561,-0.258324
1581136562.103257351,0.313784,48.6802,-2.04326,-23.0794,1.31616,1.03063,-0.275345
1581136562.110119886,0.290636,48.3999,-2.08762,-22.8953,1.29503,1.04064,-0.261995
1581136562.117940082,0.37294,48.4102,-2.06611,-22.949,1.32496,1.01294,-0.280351
1581136562.124893031,0.4501,48.778,-2.00024,-23.2663,1.32496,1.06267,-0.281353
1581136562.131029372,0.47582,48.6802,-1.97605,-22.8778,1.31704,1.01093,-0.299375
1581136562.137914244,0.457816,48.7188,-2.00965,-22.9437,1.32408,1.03129,-0.292366
