timestamp,x,y,z,a,b,c
1581138177.460653887,-0.000291341,-0.000569838,-1.20199e-14,-nan,-nan,-nan
1581138177.514794004,-0.000217538,-0.000467589,-8.48206e-15,-nan,-nan,-nan
1581138177.521727016,-0.000298301,-0.000784866,-5.21668e-15,-nan,-nan,-nan
1581138177.527961942,-0.000535912,0.00105974,-6.34996e-15,-nan,-nan,-nan
1581138177.534816555,-0.00127254,0.00146033,-3.57113e-14,-nan,-nan,-nan
1581138177.541499374,-0.00157885,0.00190869,-5.42363e-14,-nan,-nan,-nan
1581138177.547872476,-0.00204589,0.00440775,-8.01241e-14,-nan,-nan,-nan
1581138177.554656959,-0.00186311,0.00611398,-7.77668e-14,-nan,-nan,-nan
1581138177.594659207,-0.00219342,0.0131186,-1.08059e-13,-nan,-nan,-nan
1581138177.601484978,-0.00207786,0.0196615,-1.193e-13,-nan,-nan,-nan
1581138177.607662668,-0.00146176,0.0198709,-9.17177e-14,-nan,-nan,-nan
1581138177.614535504,-0.00135441,0.0218111,-9.15905e-14,-nan,-nan,-nan
1581138177.657675338,-0.000243419,0.0033424,-1.49053e-14,-nan,-nan,-nan
1581138177.664709050,-0.0119757,0.120659,-7.33234e-13,-nan,-nan,-nan
1581138177.671005130,-0.00255144,0.0187447,-1.42691e-13,-nan,-nan,-nan
1581138177.678528118,-0.00202005,0.0164501,-1.08392e-13,-nan,-nan,-nan
1581138177.684918469,-0.00156595,0.0171558,-8.05584e-14,-nan,-nan,-nan
1581138177.692683738,-0.00132951,0.0197714,-8.0541e-14,-nan,-nan,-nan
1581138177.699625096,-0.0010086,0.0153836,-5.5015e-14,-nan,-nan,-nan
1581138177.705835214,-0.00146909,0.0179008,-7.06957e-14,-nan,-nan,-nan
1581138177.712723513,-0.00152677,0.014691,-6.53037e-14,-nan,-nan,-nan
1581138177.718962554,-0.00144882,0.014259,-6.87226e-14,-nan,-nan,-nan
1581138177.725851083,-0.00193877,0.0163591,-9.9571e-14,-nan,-nan,-nan
1581138177.732704292,-0.00266103,0.0137392,-1.30372e-13,-nan,-nan,-nan
1581138177.777576222,-0.00254308,0.0148178,-1.25121e-13,-nan,-nan,-nan
1581138177.784650039,-0.00167347,0.0149683,-8.12064e-14,-nan,-nan,-nan
