timestamp,va1,va2,va3,va4,va5,va6,va7
1581253294.171043532,-0.00571249,-0.024056,-0.000199485,-0.0516392,-0.110376,-0.015188,0.120207
1581253294.177311378,-0.0054433,-0.0277148,-0.000182082,-0.0533405,-0.114049,-0.0132345,0.121583
1581253294.183455055,-0.00668271,-0.0369916,-2.73144e-05,-0.0649243,-0.140326,-0.0148586,0.151627
1581253294.190084466,-0.00840691,-0.0391356,9.66283e-05,-0.0643854,-0.141901,-0.0146396,0.146841
1581253294.196294225,-0.0093063,-0.0433271,0.000287815,-0.0696821,-0.152723,-0.0159167,0.161047
1581253294.202601486,-0.0103129,-0.0532112,6.3006e-05,-0.082917,-0.177921,-0.018466,0.188457
1581253294.209282537,-0.00932953,-0.0538946,9.41835e-06,-0.0784718,-0.170925,-0.0186591,0.181379
1581253294.215563349,-0.0110248,-0.0665262,-0.000116805,-0.0936524,-0.205494,-0.0229661,0.218079
1581253294.260033874,-0.0127532,-0.0725848,1.35551e-06,-0.0981333,-0.213748,-0.0237745,0.221345
1581253294.266322789,-0.0122697,-0.0708848,7.86601e-05,-0.0970758,-0.203708,-0.0199087,0.212979
1581253294.307323054,-0.0136978,-0.0700018,1.86948e-05,-0.0984688,-0.203116,-0.0203734,0.219178
1581253294.313429026,-0.0137348,-0.0637428,-0.000215679,-0.0940162,-0.193091,-0.0238619,0.212904
1581253294.319426825,-0.0132917,-0.0625547,-7.80797e-05,-0.0937442,-0.192227,-0.02348,0.207738
1581253294.325463988,-0.0134132,-0.0628959,-6.94943e-05,-0.0942197,-0.193006,-0.0239868,0.209031
1581253294.333269278,-0.0147547,-0.0717632,-0.000100091,-0.103633,-0.216538,-0.0251805,0.234073
1581253294.339210130,-0.0122444,-0.05941,8.23639e-05,-0.086516,-0.179145,-0.0217434,0.19031
1581253294.345409504,-0.0151971,-0.0702352,7.64234e-05,-0.103896,-0.217997,-0.0243383,0.229542
1581253294.351974030,-0.0120621,-0.0553404,5.37302e-05,-0.083127,-0.174639,-0.0171484,0.186089
1581253294.358163148,-0.0130735,-0.0610851,5.89358e-05,-0.0912397,-0.189029,-0.0189375,0.200818
1581253294.405268419,-0.00285088,-0.0137321,2.08377e-05,-0.0202336,-0.0417841,-0.00408943,0.0447454
1581253294.412833730,-0.0684403,-0.376188,-0.000141794,-0.556179,-1.12857,-0.133453,1.23102
1581253294.419296637,-0.00980744,-0.0640409,8.61373e-06,-0.0929471,-0.190423,-0.0248455,0.206025
1581253294.425339830,-0.0106437,-0.0718641,6.67579e-05,-0.103595,-0.206267,-0.0268,0.222736
