timestamp,va1,va2,va3,va4,va5,va6,va7
1581253021.198644623,-0.00110366,-0.00450583,6.08e-06,-0.0081938,-0.0176098,-0.001657,0.018794
1581253021.204976603,-0.0551478,-0.294656,0.00015241,-0.443262,-0.973743,-0.108269,1.03422
1581253021.211037220,-0.0126981,-0.0678122,-4.95526e-05,-0.0942888,-0.206833,-0.0269722,0.217314
1581253021.218766568,-0.0125425,-0.0663077,-5.69491e-05,-0.093353,-0.202906,-0.0252721,0.211458
1581253021.224937207,-0.0137615,-0.0774601,0.000110463,-0.105232,-0.23366,-0.0291154,0.239413
1581253021.231268967,-0.0123285,-0.0736163,2.95657e-05,-0.0985985,-0.213718,-0.0259283,0.217183
1581253021.275303612,-0.0122762,-0.0715826,3.72981e-05,-0.0995263,-0.20719,-0.0190698,0.216367
1581253021.281483936,-0.0143806,-0.0703231,-9.08994e-06,-0.102761,-0.210363,-0.0216798,0.229862
1581253021.288049340,-0.0152922,-0.0730141,2.80257e-05,-0.104187,-0.216711,-0.024036,0.236306
1581253021.294825281,-0.0125524,-0.0596859,-7.95601e-05,-0.0848173,-0.173485,-0.0204375,0.192282
1581253021.301119575,-0.0129859,-0.0626095,-0.00012514,-0.0909012,-0.190524,-0.0237481,0.207986
1581253021.307281877,-0.0145673,-0.0682896,-0.000155843,-0.101128,-0.209418,-0.0252751,0.231152
1581253021.314101522,-0.0127928,-0.0607896,-0.000124665,-0.0901248,-0.185612,-0.0218263,0.203792
1581253021.321291546,-0.0133956,-0.0668926,-0.000131947,-0.095624,-0.201899,-0.0234074,0.217612
1581253021.327879676,-0.0124857,-0.0618679,0.000199549,-0.0896709,-0.186195,-0.0214936,0.198612
1581253021.334356434,-0.0137279,-0.0655937,0.000115433,-0.0976757,-0.203023,-0.0209115,0.215926
1581253021.340753894,-0.0127188,-0.0602094,-0.000106062,-0.0906709,-0.185804,-0.0178295,0.197252
1581253021.384214732,-0.0021379,-0.0102258,1.24946e-05,-0.0152318,-0.0310989,-0.00312355,0.0335442
1581253021.433305270,-0.0204748,-0.109602,0,-0.162507,-0.325213,-0.0381699,0.350659
1581253021.439276290,-0.0123584,-0.0730598,-9.75083e-06,-0.107554,-0.211463,-0.0199059,0.224029
1581253021.445725237,-0.010689,-0.0624855,0.000134947,-0.0910536,-0.177099,-0.0176093,0.189404
1581253021.451879620,-0.0109041,-0.0585934,2.75829e-05,-0.085918,-0.170185,-0.0170365,0.183209
1581253021.458344375,-0.0130946,-0.0688621,-1.88339e-05,-0.102818,-0.202224,-0.0218212,0.217375
1581253021.464889397,-0.0111493,-0.0573133,-4.55515e-05,-0.0857514,-0.167167,-0.0194658,0.180393
1581253021.471076121,-0.0117866,-0.0622671,-9.80019e-06,-0.092018,-0.180066,-0.0217003,0.193704
1581253021.477121030,-0.0116361,-0.0623416,-1.94974e-05,-0.0918508,-0.176775,-0.0227459,0.191586
1581253021.483408000,-0.0130978,-0.072135,-0.000107031,-0.107964,-0.205687,-0.0289494,0.224696
1581253021.489284929,-0.0117637,-0.0623728,-7.00779e-05,-0.0935291,-0.181268,-0.0255198,0.198602
1581253021.495903945,-0.0102402,-0.0570359,9.04093e-06,-0.0838487,-0.161861,-0.022552,0.175188
1581253021.540497242,-0.0110412,-0.0605037,3.26271e-05,-0.0893465,-0.168729,-0.019248,0.179819
1581253021.547047590,-0.0150264,-0.0798836,-0.000167379,-0.116985,-0.216023,-0.0245946,0.233402
1581253021.553494637,-0.0130244,-0.0673245,-3.65552e-05,-0.0999722,-0.183339,-0.0231514,0.201434
1581253021.559836910,-0.0135941,-0.0683737,-5.62532e-05,-0.102171,-0.18953,-0.0261382,0.204887
