timestamp,x,y,z,a,b,c
1581254326.183024124,0.000415694,-0.000177125,-7.60778e-15,-nan,-nan,-nan
1581254326.189254769,0.000382149,-0.000132312,-5.14961e-15,-nan,-nan,-nan
1581254326.233254466,0.000655096,-0.000173146,-1.56492e-15,-nan,-nan,-nan
1581254326.239475272,-0.000641052,-0.00115379,-3.55998e-14,-nan,-nan,-nan
1581254326.246321576,-0.00142086,-0.001432,-4.20919e-14,-nan,-nan,-nan
1581254326.253099337,-0.00275645,-0.00128684,-3.04992e-14,-nan,-nan,-nan
1581254326.259432889,-0.00458893,-0.00150104,-3.62314e-14,-nan,-nan,-nan
1581254326.266085907,-0.00630179,-0.00152789,-4.18648e-14,-nan,-nan,-nan
1581254326.272291898,-0.00983465,-0.0020072,-5.80928e-14,-nan,-nan,-nan
1581254326.279250126,-0.00907895,-0.00163545,-4.7651e-14,-nan,-nan,-nan
1581254326.286413140,-0.0123522,-0.00220386,-6.7423e-14,-nan,-nan,-nan
1581254326.326182398,-0.0183224,-0.00267982,-9.83875e-14,-nan,-nan,-nan
1581254326.335254640,-0.0219821,-0.00290989,-1.02745e-13,-nan,-nan,-nan
1581254326.375325968,-0.019829,-0.00230625,-7.29363e-14,-nan,-nan,-nan
1581254326.383240785,-0.0176577,-0.00256413,-8.62701e-14,-nan,-nan,-nan
1581254326.389656511,-0.0191414,-0.00287134,-1.00245e-13,-nan,-nan,-nan
1581254326.396088125,-0.0163653,-0.00285092,-1.03087e-13,-nan,-nan,-nan
1581254326.402453109,-0.0166667,-0.00299626,-1.04156e-13,-nan,-nan,-nan
1581254326.409364809,-0.0157562,-0.00274177,-9.56485e-14,-nan,-nan,-nan
1581254326.415313616,-0.0193525,-0.00304004,-1.09861e-13,-nan,-nan,-nan
1581254326.428473758,-0.0154297,-0.00245275,-8.82026e-14,-nan,-nan,-nan
1581254326.468257642,-0.016163,-0.00237845,-7.17923e-14,-nan,-nan,-nan
1581254326.474856078,-0.0170719,-0.00380722,-1.47124e-13,-nan,-nan,-nan
1581254326.482218426,-0.0148632,-0.00330962,-1.33287e-13,-nan,-nan,-nan
1581254326.488279048,-0.0162523,-0.00351467,-1.4111e-13,-nan,-nan,-nan
1581254326.532526094,-0.0165654,-0.00256301,-8.36237e-14,-nan,-nan,-nan
1581254326.539085894,-0.0161035,-0.00193583,-4.99773e-14,-nan,-nan,-nan
1581254326.545421888,-0.018054,-0.00218158,-6.24478e-14,-nan,-nan,-nan
1581254326.552119938,-0.0158708,-0.00230712,-7.00629e-14,-nan,-nan,-nan
1581254326.558265995,-0.0156364,-0.00226173,-6.95611e-14,-nan,-nan,-nan
1581254326.565079967,-0.017078,-0.00270884,-8.73826e-14,-nan,-nan,-nan
1581254326.571364412,-0.017719,-0.00288426,-1.02789e-13,-nan,-nan,-nan
1581254326.578107956,-0.0157451,-0.00282837,-1.02315e-13,-nan,-nan,-nan
1581254326.584340762,-0.0169507,-0.00314838,-1.12896e-13,-nan,-nan,-nan
1581254326.591040218,-0.0157195,-0.00281476,-1.02021e-13,-nan,-nan,-nan
1581254326.597459560,-0.0185749,-0.00313594,-1.12117e-13,-nan,-nan,-nan
1581254326.640669616,-0.0166365,-0.00224509,-6.73221e-14,-nan,-nan,-nan
1581254326.681570002,-0.0157277,-0.00281826,-9.9862e-14,-nan,-nan,-nan
1581254326.687921120,-0.0203504,-0.00383788,-1.3648e-13,-nan,-nan,-nan
1581254326.694115761,-0.0160725,-0.00251493,-9.19876e-14,-nan,-nan,-nan
1581254326.700373009,-0.0168705,-0.00235109,-7.60289e-14,-nan,-nan,-nan
1581254326.706995258,-0.0188413,-0.00254377,-7.53761e-14,-nan,-nan,-nan
1581254326.713248101,-0.014894,-0.00191312,-5.3485e-14,-nan,-nan,-nan
1581254326.719310996,-0.0161774,-0.00218447,-6.46834e-14,-nan,-nan,-nan
1581254326.725957095,-0.0189564,-0.00257344,-8.03745e-14,-nan,-nan,-nan
1581254326.732048273,-0.0176894,-0.00232352,-7.41839e-14,-nan,-nan,-nan
1581254326.738459083,-0.0147919,-0.00215281,-6.97014e-14,-nan,-nan,-nan
1581254326.785044087,-0.00240301,-0.000412889,-1.38508e-14,-nan,-nan,-nan
1581254326.828278985,-0.0322197,-0.00494825,-1.66501e-13,-nan,-nan,-nan
1581254326.835004704,-0.0151627,-0.00237064,-8.12759e-14,-nan,-nan,-nan
1581254326.841218733,-0.0159663,-0.00278028,-1.00174e-13,-nan,-nan,-nan
1581254326.847394680,-0.0176188,-0.00327452,-1.23781e-13,-nan,-nan,-nan
1581254326.854130897,-0.0161761,-0.00305157,-1.18e-13,-nan,-nan,-nan
1581254326.860236768,-0.0180176,-0.00336268,-1.22531e-13,-nan,-nan,-nan
1581254326.866981635,-0.0149746,-0.00257836,-9.35125e-14,-nan,-nan,-nan
1581254326.873157759,-0.0160505,-0.00293732,-1.0841e-13,-nan,-nan,-nan
1581254326.879652094,-0.0179906,-0.00274158,-9.69986e-14,-nan,-nan,-nan
1581254326.887153769,-0.0163615,-0.00219403,-7.08764e-14,-nan,-nan,-nan
1581254326.893439473,-0.0172604,-0.00239878,-7.01909e-14,-nan,-nan,-nan
1581254326.937140092,-0.0168915,-0.00237631,-7.75208e-14,-nan,-nan,-nan
1581254326.943422353,-0.0187467,-0.00324771,-1.18483e-13,-nan,-nan,-nan
1581254326.949947875,-0.0148762,-0.00270909,-1.0295e-13,-nan,-nan,-nan
1581254326.956003805,-0.0153464,-0.00292231,-1.05781e-13,-nan,-nan,-nan
1581254326.962665822,-0.0154311,-0.00293613,-1.01208e-13,-nan,-nan,-nan
1581254326.969115721,-0.0160283,-0.00245805,-8.34554e-14,-nan,-nan,-nan
1581254326.975321424,-0.0187085,-0.00260636,-8.27666e-14,-nan,-nan,-nan
1581254326.982973425,-0.0151632,-0.00210203,-6.4944e-14,-nan,-nan,-nan
1581254326.989217310,-0.0155967,-0.00203331,-5.71347e-14,-nan,-nan,-nan
1581254326.995915914,-0.0163972,-0.00218986,-6.37763e-14,-nan,-nan,-nan
