timestamp,pa1,pa2,pa3,pa4,pa5,pa6,pa7
1581252835.995670380,-0.143807,0.491501,0.234418,-1.16774,0.642111,-0.104728,-0.749647
1581252836.002049984,-0.143868,0.491422,0.23442,-1.16804,0.641106,-0.104803,-0.748447
1581252836.009705395,-0.143899,0.491324,0.234419,-1.16826,0.640585,-0.10488,-0.747829
1581252836.015907010,-0.143934,0.491186,0.234419,-1.16855,0.63995,-0.104975,-0.747149
1581252836.022628886,-0.143971,0.491005,0.234417,-1.1689,0.6392,-0.105061,-0.74636
1581252836.028955346,-0.144004,0.490818,0.234417,-1.16923,0.638478,-0.105139,-0.745577
1581252836.035820799,-0.144052,0.490559,0.234417,-1.16966,0.637536,-0.105237,-0.744602
1581252836.041772157,-0.144106,0.490305,0.234418,-1.17005,0.636644,-0.10533,-0.743662
1581252836.048006108,-0.144164,0.490025,0.234419,-1.17049,0.635692,-0.105427,-0.742659
1581252836.054574076,-0.144233,0.489657,0.234419,-1.17104,0.634501,-0.105556,-0.74139
1581252836.060799374,-0.144293,0.4893,0.234418,-1.17154,0.633385,-0.105679,-0.740219
1581252836.103834438,-0.144368,0.48885,0.234417,-1.17217,0.632,-0.105837,-0.738746
1581252836.143030832,-0.145349,0.483427,0.23442,-1.17971,0.61605,-0.107453,-0.72198
1581252836.149594519,-0.145449,0.482959,0.23442,-1.18038,0.614663,-0.107605,-0.720469
1581252836.155583374,-0.145536,0.482554,0.23442,-1.18095,0.61348,-0.107747,-0.719184
1581252836.161794667,-0.145619,0.482166,0.234418,-1.18152,0.612304,-0.107891,-0.717898
1581252836.168625496,-0.145715,0.48172,0.234418,-1.18218,0.610931,-0.10806,-0.716417
1581252836.181561907,-0.145889,0.480887,0.234417,-1.18339,0.608399,-0.108362,-0.713698
1581252836.187742970,-0.145969,0.480496,0.234417,-1.18395,0.607233,-0.108502,-0.712449
1581252836.193943858,-0.146065,0.480054,0.234417,-1.1846,0.605868,-0.108653,-0.711012
1581252836.199933548,-0.146132,0.479743,0.234418,-1.18507,0.604891,-0.108751,-0.70998
1581252836.206068542,-0.146227,0.479306,0.234418,-1.18573,0.603547,-0.108881,-0.70855
1581252836.213649956,-0.146319,0.478864,0.234419,-1.18638,0.602202,-0.109013,-0.707114
1581252836.257153242,-0.146813,0.476226,0.234419,-1.1903,0.594262,-0.109931,-0.698461
1581252836.263708178,-0.146883,0.475784,0.234418,-1.19096,0.592946,-0.110109,-0.697025
1581252836.269831993,-0.146942,0.475404,0.234419,-1.19152,0.591816,-0.110257,-0.695814
1581252836.276114895,-0.146999,0.475018,0.234419,-1.19208,0.590713,-0.110398,-0.694605
1581252836.282626721,-0.147064,0.474573,0.234419,-1.19274,0.589412,-0.11056,-0.693219
1581252836.323054747,-0.147467,0.472025,0.234419,-1.19649,0.582009,-0.111324,-0.685354
1581252836.329702818,-0.147546,0.471579,0.234419,-1.19715,0.580728,-0.111471,-0.68397
1581252836.335739814,-0.147615,0.471196,0.234419,-1.19771,0.579625,-0.111604,-0.68279
1581252836.341887378,-0.147683,0.470807,0.234419,-1.19828,0.578547,-0.111745,-0.681618
1581252836.348015991,-0.147761,0.470365,0.234418,-1.19894,0.577296,-0.111924,-0.680245
1581252836.354567753,-0.147827,0.469987,0.234418,-1.1995,0.576217,-0.112077,-0.679058
1581252836.398158773,-0.147893,0.469605,0.234418,-1.20005,0.575135,-0.112225,-0.677885
1581252836.402993377,-0.148357,0.466911,0.234419,-1.20399,0.567694,-0.113068,-0.669963
1581252836.410139994,-0.148438,0.466462,0.234419,-1.20465,0.56649,-0.113203,-0.66865
1581252836.416841573,-0.148519,0.466021,0.234418,-1.2053,0.565294,-0.113355,-0.667343
1581252836.422910901,-0.148591,0.465644,0.234418,-1.20586,0.564262,-0.113515,-0.666219
1581252836.429101177,-0.148662,0.465257,0.234418,-1.20642,0.563238,-0.113684,-0.66509
1581252836.435756001,-0.148746,0.464805,0.234418,-1.20708,0.562046,-0.113872,-0.663783
1581252836.475593168,-0.149208,0.462191,0.234419,-1.21088,0.555061,-0.114808,-0.656139
1581252836.481906144,-0.149284,0.461812,0.234419,-1.21144,0.55404,-0.114908,-0.655021
1581252836.487915509,-0.149363,0.461431,0.23442,-1.21199,0.553032,-0.115017,-0.653924
1581252836.494094755,-0.149457,0.460975,0.23442,-1.21264,0.55185,-0.115146,-0.652652
1581252836.500076141,-0.149537,0.460589,0.234419,-1.2132,0.55084,-0.115259,-0.651558
1581252836.548843299,-0.150142,0.457932,0.234418,-1.21709,0.543835,-0.116246,-0.644034
